fl_date,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,op_carrier_fl_num,origin_airport_id,origin,dest_airport_id,dest,dep_delay,arr_delay,cancelled,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,dep_hour,arr_hour,delayed,haul,month,season,dep_time_of_the_day,dest_code,carrier_code,unique_carrier_code,label
2018-07-20,DL,7382,OO,7382,11013,CIU,13487,MSP,-11.0,11.0,0.0,97.0,119.0,79.0,1.0,435.0,0.0,0.0,0.0,0.0,0.0,7,8,1,SHORT,7,summer,morning,204,3,18,1
2018-05-31,DL,2367,DL,2367,15624,VPS,10397,ATL,-1.0,2.0,0.0,70.0,73.0,46.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,11,13,1,SHORT,5,spring,morning,16,3,7,1
2019-11-24,DL,5697,CP,5697,14679,SAN,12889,LAS,100.0,87.0,0.0,87.0,74.0,49.0,1.0,258.0,24.0,0.0,0.0,0.0,63.0,12,13,1,SHORT,11,autumn,afternoon,159,3,6,1
2018-04-23,DL,1915,DL,1915,13487,MSP,14492,RDU,-4.0,-6.0,0.0,155.0,153.0,134.0,1.0,980.0,0.0,0.0,0.0,0.0,0.0,8,12,0,SHORT,4,spring,morning,249,3,7,0
2019-05-08,AA,542,AA,542,14893,SMF,14107,PHX,78.0,71.0,0.0,109.0,102.0,88.0,1.0,647.0,0.0,0.0,0.0,0.0,71.0,17,19,1,SHORT,5,spring,afternoon,228,0,1,1
2018-08-12,UA,1913,UA,1913,12892,LAX,11042,CLE,-5.0,2.0,0.0,264.0,271.0,253.0,1.0,2052.0,0.0,0.0,0.0,0.0,0.0,10,18,1,SHORT,8,summer,morning,55,8,21,1
2019-06-06,UA,4949,C5,4949,11618,EWR,13931,ORF,-8.0,-14.0,0.0,81.0,75.0,51.0,1.0,284.0,0.0,0.0,0.0,0.0,0.0,6,8,0,SHORT,6,summer,morning,217,8,5,0
2019-11-29,AS,453,AS,453,12892,LAX,14747,SEA,-13.0,-7.0,0.0,179.0,185.0,149.0,1.0,954.0,0.0,0.0,0.0,0.0,0.0,5,8,0,SHORT,11,autumn,night,272,1,2,0
2019-01-21,B6,1579,B6,1579,11278,DCA,11697,FLL,-1.0,-17.0,0.0,165.0,149.0,121.0,1.0,899.0,0.0,0.0,0.0,0.0,0.0,10,13,0,SHORT,1,winter,morning,105,2,4,0
2019-09-13,WN,2251,WN,2251,14908,SNA,13796,OAK,1.0,-9.0,0.0,80.0,70.0,57.0,1.0,371.0,0.0,0.0,0.0,0.0,0.0,19,20,0,SHORT,9,autumn,evening,209,10,23,0
2018-10-05,WN,1912,WN,1912,14683,SAT,11540,ELP,0.0,-9.0,0.0,90.0,81.0,71.0,1.0,496.0,0.0,0.0,0.0,0.0,0.0,18,18,0,SHORT,10,autumn,evening,91,10,23,0
2019-04-13,AS,277,AS,277,10713,BOI,14747,SEA,-11.0,-1.0,0.0,90.0,100.0,80.0,1.0,399.0,0.0,0.0,0.0,0.0,0.0,13,14,0,SHORT,4,spring,afternoon,272,1,2,0
2019-01-16,AA,2478,AA,2478,11057,CLT,14524,RIC,7.0,12.0,0.0,69.0,74.0,43.0,1.0,257.0,0.0,0.0,0.0,0.0,0.0,20,21,1,SHORT,1,winter,evening,252,0,1,1
2019-10-22,WN,501,WN,501,14679,SAN,15016,STL,5.0,-8.0,0.0,210.0,197.0,181.0,1.0,1557.0,0.0,0.0,0.0,0.0,0.0,9,15,0,SHORT,10,autumn,morning,290,10,23,0
2019-07-30,AA,244,AA,244,11298,DFW,11697,FLL,-1.0,14.0,0.0,173.0,188.0,152.0,1.0,1119.0,0.0,0.0,0.0,0.0,0.0,12,16,1,SHORT,7,summer,afternoon,105,0,1,1
2019-01-16,B6,441,B6,441,10721,BOS,11042,CLE,-6.0,-12.0,0.0,131.0,125.0,97.0,1.0,563.0,0.0,0.0,0.0,0.0,0.0,7,9,0,SHORT,1,winter,morning,55,2,4,0
2019-10-13,AA,4130,MQ,4130,13076,LSE,13930,ORD,-5.0,-18.0,0.0,75.0,62.0,42.0,1.0,215.0,0.0,0.0,0.0,0.0,0.0,18,19,0,SHORT,10,autumn,evening,216,0,15,0
2018-01-16,B6,334,B6,334,14771,SFO,10721,BOS,0.0,3.0,0.0,337.0,340.0,321.0,1.0,2704.0,0.0,0.0,0.0,0.0,0.0,11,20,1,MEDIUM,1,winter,morning,37,2,4,1
2018-02-18,NK,703,NK,703,11618,EWR,12266,IAH,-7.0,-12.0,0.0,237.0,232.0,203.0,1.0,1400.0,0.0,0.0,0.0,0.0,0.0,11,14,0,SHORT,2,winter,morning,140,7,16,0
2019-09-25,DL,3412,9E,3412,11193,CVG,12953,LGA,-5.0,34.0,0.0,116.0,155.0,90.0,1.0,585.0,0.0,0.0,34.0,0.0,0.0,8,11,1,SHORT,9,autumn,morning,168,3,0,1
2018-02-28,WN,1762,WN,1762,10693,BNA,15016,STL,7.0,1.0,0.0,70.0,64.0,52.0,1.0,272.0,0.0,0.0,0.0,0.0,0.0,8,9,1,SHORT,2,winter,morning,290,10,23,1
2018-12-13,AA,5724,YV,5724,10279,AMA,11298,DFW,81.0,106.0,0.0,83.0,108.0,72.0,1.0,312.0,0.0,0.0,106.0,0.0,0.0,9,11,1,SHORT,12,winter,morning,77,0,24,1
2019-04-18,G4,920,G4,920,12917,LCK,13577,MYR,-8.0,-8.0,0.0,84.0,84.0,64.0,1.0,478.0,0.0,0.0,0.0,0.0,0.0,9,10,0,SHORT,4,spring,morning,207,5,11,0
2018-07-07,UA,516,UA,516,14771,SFO,12264,IAD,-1.0,6.0,0.0,311.0,318.0,282.0,1.0,2419.0,0.0,0.0,0.0,0.0,0.0,9,18,1,SHORT,7,summer,morning,138,8,21,1
2018-12-13,AA,4815,PT,4815,14100,PHL,10529,BDL,-2.0,15.0,0.0,75.0,92.0,45.0,1.0,196.0,0.0,0.0,15.0,0.0,0.0,8,10,1,SHORT,12,winter,morning,24,0,19,1
2018-12-01,B6,1161,B6,1161,12953,LGA,14027,PBI,-17.0,-27.0,0.0,176.0,166.0,144.0,1.0,1035.0,0.0,0.0,0.0,0.0,0.0,13,15,0,SHORT,12,winter,afternoon,222,2,4,0
2018-09-23,DL,5453,9E,5453,12953,LGA,10868,CAE,-9.0,-20.0,0.0,139.0,128.0,89.0,1.0,617.0,0.0,0.0,0.0,0.0,0.0,20,22,0,SHORT,9,autumn,evening,47,3,0,0
2019-11-25,AA,482,AA,482,14107,PHX,11292,DEN,-4.0,-22.0,0.0,108.0,90.0,72.0,1.0,602.0,0.0,0.0,0.0,0.0,0.0,9,11,0,SHORT,11,autumn,morning,76,0,1,0
2019-10-09,AA,261,AA,261,11057,CLT,13230,MDT,3.0,-8.0,0.0,93.0,82.0,61.0,1.0,413.0,0.0,0.0,0.0,0.0,0.0,16,17,0,SHORT,10,autumn,afternoon,183,0,1,0
2019-02-07,UA,1116,UA,1116,12264,IAD,14492,RDU,-5.0,0.0,0.0,65.0,70.0,44.0,1.0,224.0,0.0,0.0,0.0,0.0,0.0,22,23,0,SHORT,2,winter,night,249,8,21,1
2018-04-28,AA,3133,OO,3133,14794,SGU,14107,PHX,-3.0,-5.0,0.0,70.0,68.0,48.0,1.0,262.0,0.0,0.0,0.0,0.0,0.0,12,12,0,SHORT,4,spring,afternoon,228,0,18,0
2019-01-05,AS,1936,AS,1936,14771,SFO,12892,LAX,131.0,194.0,0.0,95.0,158.0,71.0,1.0,337.0,131.0,0.0,63.0,0.0,0.0,19,21,1,SHORT,1,winter,evening,161,1,2,1
2018-08-13,DL,3288,9E,3288,15380,TVC,11433,DTW,-9.0,-9.0,0.0,67.0,67.0,40.0,1.0,207.0,0.0,0.0,0.0,0.0,0.0,15,16,0,SHORT,8,summer,afternoon,84,3,0,0
2018-03-02,VX,1385,VX,1385,14771,SFO,14747,SEA,-3.0,-13.0,0.0,126.0,116.0,92.0,1.0,679.0,0.0,0.0,0.0,0.0,0.0,10,12,0,SHORT,3,spring,morning,272,9,22,0
2018-05-18,AS,2180,QX,2180,14747,SEA,14252,PSC,-3.0,8.0,0.0,51.0,62.0,36.0,1.0,172.0,0.0,0.0,0.0,0.0,0.0,12,13,1,SHORT,5,spring,afternoon,239,1,20,1
2019-06-08,DL,2941,DL,2941,14747,SEA,14057,PDX,0.0,-10.0,0.0,61.0,51.0,28.0,1.0,129.0,0.0,0.0,0.0,0.0,0.0,11,12,0,SHORT,6,summer,morning,223,3,7,0
2018-06-21,UA,5115,OO,5115,13930,ORD,10967,CGI,15.0,44.0,0.0,93.0,122.0,58.0,1.0,340.0,0.0,0.0,29.0,0.0,15.0,11,13,1,SHORT,6,summer,morning,49,8,18,1
2019-11-02,AA,5396,OH,5396,11057,CLT,11267,DAY,-5.0,-18.0,0.0,91.0,78.0,59.0,1.0,370.0,0.0,0.0,0.0,0.0,0.0,18,19,0,SHORT,11,autumn,evening,73,0,17,0
2018-12-08,B6,603,B6,603,10721,BOS,14107,PHX,9.0,-4.0,0.0,353.0,340.0,326.0,1.0,2300.0,0.0,0.0,0.0,0.0,0.0,18,21,0,SHORT,12,winter,evening,228,2,4,0
2018-09-30,UA,4752,AX,4752,11292,DEN,13851,OKC,-3.0,-15.0,0.0,108.0,96.0,74.0,1.0,495.0,0.0,0.0,0.0,0.0,0.0,9,12,0,SHORT,9,autumn,morning,212,8,3,0
2019-11-30,F9,1097,F9,1097,12391,ISP,13204,MCO,-4.0,-29.0,0.0,178.0,153.0,132.0,1.0,971.0,0.0,0.0,0.0,0.0,0.0,5,8,0,SHORT,11,autumn,night,182,4,10,0
2018-01-31,AA,5832,YV,5832,10713,BOI,14107,PHX,-11.0,-9.0,0.0,134.0,136.0,98.0,1.0,735.0,0.0,0.0,0.0,0.0,0.0,11,13,0,SHORT,1,winter,morning,228,0,24,0
2018-02-24,AA,5129,OH,5129,13296,MHT,14100,PHL,-12.0,-5.0,0.0,94.0,101.0,80.0,1.0,289.0,0.0,0.0,0.0,0.0,0.0,14,16,0,SHORT,2,winter,afternoon,227,0,17,0
2018-05-31,DL,870,DL,870,12953,LGA,13204,MCO,0.0,23.0,0.0,163.0,186.0,136.0,1.0,950.0,0.0,0.0,23.0,0.0,0.0,14,17,1,SHORT,5,spring,afternoon,182,3,7,1
2019-02-21,B6,348,B6,348,12954,LGB,13796,OAK,-7.0,-9.0,0.0,79.0,77.0,58.0,1.0,353.0,0.0,0.0,0.0,0.0,0.0,16,17,0,SHORT,2,winter,afternoon,209,2,4,0
2018-12-10,UA,3520,YX,3520,13487,MSP,11618,EWR,71.0,80.0,0.0,162.0,171.0,132.0,1.0,1008.0,71.0,0.0,9.0,0.0,0.0,8,12,1,SHORT,12,winter,morning,97,8,25,1
2019-09-05,AS,229,AS,229,12478,JFK,12892,LAX,23.0,11.0,0.0,375.0,363.0,314.0,1.0,2475.0,0.0,0.0,0.0,0.0,0.0,20,23,1,SHORT,9,autumn,evening,161,1,2,1
2019-05-16,AA,1686,AA,1686,15304,TPA,11057,CLT,-6.0,-1.0,0.0,100.0,105.0,84.0,1.0,507.0,0.0,0.0,0.0,0.0,0.0,4,6,0,SHORT,5,spring,night,57,0,1,0
2018-07-02,AA,2761,AA,2761,11298,DFW,15016,STL,-9.0,-14.0,0.0,104.0,99.0,76.0,1.0,550.0,0.0,0.0,0.0,0.0,0.0,18,20,0,SHORT,7,summer,evening,290,0,1,0
2018-04-19,UA,578,UA,578,13930,ORD,10721,BOS,77.0,91.0,0.0,147.0,161.0,116.0,1.0,867.0,0.0,0.0,91.0,0.0,0.0,15,19,1,SHORT,4,spring,afternoon,37,8,21,1
2018-11-30,AA,486,AA,486,14908,SNA,14107,PHX,-5.0,-15.0,0.0,77.0,67.0,51.0,1.0,338.0,0.0,0.0,0.0,0.0,0.0,9,12,0,SHORT,11,autumn,morning,228,0,1,0
2019-09-02,DL,1536,DL,1536,10397,ATL,13487,MSP,-6.0,-14.0,0.0,151.0,143.0,130.0,1.0,907.0,0.0,0.0,0.0,0.0,0.0,8,10,0,SHORT,9,autumn,morning,204,3,7,0
2019-01-23,UA,513,UA,513,11292,DEN,11618,EWR,54.0,62.0,0.0,223.0,231.0,200.0,1.0,1605.0,0.0,0.0,62.0,0.0,0.0,12,18,1,SHORT,1,winter,afternoon,97,8,21,1
2019-08-27,AA,5614,OH,5614,11042,CLE,11278,DCA,-3.0,-22.0,0.0,87.0,68.0,54.0,1.0,310.0,0.0,0.0,0.0,0.0,0.0,5,6,0,SHORT,8,summer,night,75,0,17,0
2018-05-25,AA,345,AA,345,13930,ORD,12953,LGA,32.0,17.0,0.0,132.0,117.0,98.0,1.0,733.0,17.0,0.0,0.0,0.0,0.0,21,23,1,SHORT,5,spring,evening,168,0,1,1
2018-09-07,AA,1795,AA,1795,11423,DSM,14107,PHX,-11.0,-3.0,0.0,195.0,203.0,162.0,1.0,1150.0,0.0,0.0,0.0,0.0,0.0,7,9,0,SHORT,9,autumn,morning,228,0,1,0
2018-03-17,UA,1688,UA,1688,14635,RSW,13930,ORD,-15.0,-13.0,0.0,190.0,192.0,166.0,1.0,1120.0,0.0,0.0,0.0,0.0,0.0,16,18,0,SHORT,3,spring,afternoon,216,8,21,0
2018-12-16,WN,3283,WN,3283,13232,MDW,14747,SEA,0.0,-19.0,0.0,285.0,266.0,248.0,1.0,1733.0,0.0,0.0,0.0,0.0,0.0,19,21,0,SHORT,12,winter,evening,272,10,23,0
2019-06-14,WN,1841,WN,1841,10721,BOS,10821,BWI,-3.0,-13.0,0.0,95.0,85.0,60.0,1.0,369.0,0.0,0.0,0.0,0.0,0.0,20,22,0,SHORT,6,summer,evening,45,10,23,0
2019-09-05,AA,1539,AA,1539,11618,EWR,11057,CLT,-5.0,-3.0,0.0,114.0,116.0,93.0,1.0,529.0,0.0,0.0,0.0,0.0,0.0,12,13,0,SHORT,9,autumn,afternoon,57,0,1,0
2019-01-04,AA,1723,AA,1723,14683,SAT,14100,PHL,-1.0,-20.0,0.0,216.0,197.0,175.0,1.0,1496.0,0.0,0.0,0.0,0.0,0.0,7,11,0,SHORT,1,winter,morning,227,0,1,0
2018-08-19,UA,2027,UA,2027,12889,LAS,12266,IAH,-6.0,-5.0,0.0,170.0,171.0,149.0,1.0,1222.0,0.0,0.0,0.0,0.0,0.0,5,10,0,SHORT,8,summer,night,140,8,21,0
2018-06-24,AA,411,AA,411,14107,PHX,13204,MCO,-8.0,-3.0,0.0,251.0,256.0,222.0,1.0,1849.0,0.0,0.0,0.0,0.0,0.0,21,5,0,SHORT,6,summer,evening,182,0,1,0
2019-02-25,UA,4436,EV,4436,12266,IAH,11140,CRP,4.0,-3.0,0.0,67.0,60.0,39.0,1.0,201.0,0.0,0.0,0.0,0.0,0.0,18,19,0,SHORT,2,winter,evening,65,8,9,0
2018-06-04,AA,1775,AA,1775,10721,BOS,14100,PHL,0.0,-12.0,0.0,89.0,77.0,62.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,12,14,0,SHORT,6,summer,afternoon,227,0,1,0
2018-03-19,UA,1849,UA,1849,14492,RDU,11618,EWR,-6.0,-18.0,0.0,97.0,85.0,63.0,1.0,416.0,0.0,0.0,0.0,0.0,0.0,6,8,0,SHORT,3,spring,morning,97,8,21,0
2018-08-29,DL,3400,9E,3400,14100,PHL,14492,RDU,-17.0,-38.0,0.0,114.0,93.0,61.0,1.0,337.0,0.0,0.0,0.0,0.0,0.0,19,20,0,SHORT,8,summer,evening,249,3,0,0
2018-12-07,WN,1835,WN,1835,11259,DAL,11540,ELP,-3.0,-2.0,0.0,105.0,106.0,96.0,1.0,562.0,0.0,0.0,0.0,0.0,0.0,16,17,0,SHORT,12,winter,afternoon,91,10,23,0
2018-06-06,UA,4800,ZW,4800,12264,IAD,10990,CHO,-16.0,-30.0,0.0,62.0,48.0,20.0,1.0,77.0,0.0,0.0,0.0,0.0,0.0,17,18,0,SHORT,6,summer,afternoon,51,8,26,0
2019-08-01,AA,4671,YX,4671,11986,GRR,14100,PHL,452.0,446.0,0.0,110.0,104.0,86.0,1.0,573.0,11.0,0.0,0.0,0.0,435.0,12,14,1,SHORT,8,summer,afternoon,227,0,25,1
2019-11-22,WN,367,WN,367,15304,TPA,10821,BWI,2.0,-12.0,0.0,135.0,121.0,111.0,1.0,842.0,0.0,0.0,0.0,0.0,0.0,12,14,0,SHORT,11,autumn,afternoon,45,10,23,0
2019-02-13,B6,616,B6,616,14771,SFO,12478,JFK,298.0,278.0,0.0,325.0,305.0,267.0,1.0,2586.0,11.0,0.0,0.0,0.0,267.0,20,4,1,SHORT,2,winter,evening,153,2,4,1
2019-07-27,DL,1665,DL,1665,11641,FAY,10397,ATL,0.0,-4.0,0.0,75.0,71.0,57.0,1.0,331.0,0.0,0.0,0.0,0.0,0.0,6,7,0,SHORT,7,summer,morning,16,3,7,0
2019-03-01,AS,2810,QX,2810,14747,SEA,10713,BOI,-2.0,21.0,0.0,90.0,113.0,67.0,1.0,399.0,0.0,0.0,21.0,0.0,0.0,12,14,1,SHORT,3,spring,afternoon,36,1,20,1
2019-05-06,DL,3748,OO,3748,13487,MSP,10408,ATW,-10.0,-12.0,0.0,70.0,68.0,49.0,1.0,236.0,0.0,0.0,0.0,0.0,0.0,13,14,0,SHORT,5,spring,afternoon,17,3,18,0
2019-10-07,AA,975,AA,975,11298,DFW,12992,LIT,-4.0,-6.0,0.0,73.0,71.0,47.0,1.0,304.0,0.0,0.0,0.0,0.0,0.0,12,13,0,SHORT,10,autumn,afternoon,171,0,1,0
2018-07-02,DL,2478,DL,2478,10397,ATL,10980,CHA,-6.0,-7.0,0.0,55.0,54.0,28.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,22,23,0,SHORT,7,summer,night,50,3,7,0
2018-11-02,AA,2956,OO,2956,13930,ORD,13851,OKC,-5.0,-5.0,0.0,133.0,133.0,97.0,1.0,693.0,0.0,0.0,0.0,0.0,0.0,18,20,0,SHORT,11,autumn,evening,212,0,18,0
2019-06-13,AA,5350,OH,5350,11057,CLT,11617,EWN,-7.0,-11.0,0.0,59.0,55.0,37.0,1.0,221.0,0.0,0.0,0.0,0.0,0.0,11,11,0,SHORT,6,summer,morning,96,0,17,0
2019-01-18,DL,3480,9E,3480,11433,DTW,15412,TYS,-3.0,-11.0,0.0,118.0,110.0,70.0,1.0,443.0,0.0,0.0,0.0,0.0,0.0,10,12,0,SHORT,1,winter,morning,310,3,0,0
2019-03-31,UA,2284,UA,2284,13930,ORD,10257,ALB,-5.0,-15.0,0.0,121.0,111.0,94.0,1.0,723.0,0.0,0.0,0.0,0.0,0.0,19,21,0,SHORT,3,spring,evening,9,8,21,0
2018-06-21,WN,889,WN,889,11292,DEN,14107,PHX,-6.0,6.0,0.0,110.0,122.0,88.0,1.0,602.0,0.0,0.0,0.0,0.0,0.0,7,9,1,SHORT,6,summer,morning,228,10,23,1
2019-04-03,AA,1849,AA,1849,11057,CLT,13204,MCO,-3.0,-18.0,0.0,105.0,90.0,70.0,1.0,468.0,0.0,0.0,0.0,0.0,0.0,9,10,0,SHORT,4,spring,morning,182,0,1,0
2018-11-12,DL,1475,DL,1475,14685,SAV,10397,ATL,46.0,62.0,0.0,76.0,92.0,45.0,1.0,214.0,3.0,0.0,16.0,0.0,43.0,19,20,1,SHORT,11,autumn,evening,16,3,7,1
2018-05-22,WN,442,WN,442,13204,MCO,10792,BUF,-1.0,-13.0,0.0,150.0,138.0,131.0,1.0,1011.0,0.0,0.0,0.0,0.0,0.0,6,8,0,SHORT,5,spring,morning,43,10,23,0
2019-08-02,AA,2078,AA,2078,14679,SAN,14100,PHL,0.0,0.0,0.0,312.0,312.0,276.0,1.0,2370.0,0.0,0.0,0.0,0.0,0.0,22,6,0,SHORT,8,summer,night,227,0,1,1
2019-08-01,DL,5781,CP,5781,14747,SEA,14869,SLC,-6.0,-16.0,0.0,121.0,111.0,91.0,1.0,689.0,0.0,0.0,0.0,0.0,0.0,20,23,0,SHORT,8,summer,evening,283,3,6,0
2018-01-11,DL,2074,DL,2074,10397,ATL,13931,ORF,31.0,25.0,0.0,98.0,92.0,64.0,1.0,516.0,0.0,0.0,0.0,0.0,25.0,10,12,1,SHORT,1,winter,morning,217,3,7,1
2018-10-05,UA,5408,OO,5408,12892,LAX,10423,AUS,-4.0,-15.0,0.0,194.0,183.0,159.0,1.0,1242.0,0.0,0.0,0.0,0.0,0.0,8,13,0,SHORT,10,autumn,morning,19,8,18,0
2018-11-24,F9,1862,F9,1862,14107,PHX,11042,CLE,27.0,2.0,0.0,235.0,210.0,192.0,1.0,1737.0,0.0,0.0,0.0,0.0,0.0,10,16,1,SHORT,11,autumn,morning,55,4,10,1
2019-07-15,DL,3282,9E,3282,13487,MSP,13931,ORF,176.0,200.0,0.0,174.0,198.0,165.0,1.0,1045.0,0.0,8.0,24.0,0.0,168.0,23,3,1,SHORT,7,summer,night,217,3,0,1
2019-10-09,AS,3452,OO,3452,11638,FAT,14679,SAN,-5.0,-21.0,0.0,75.0,59.0,47.0,1.0,314.0,0.0,0.0,0.0,0.0,0.0,12,13,0,SHORT,10,autumn,afternoon,261,1,18,0
2018-12-05,WN,2075,WN,2075,10423,AUS,13495,MSY,-5.0,-19.0,0.0,80.0,66.0,57.0,1.0,444.0,0.0,0.0,0.0,0.0,0.0,17,18,0,SHORT,12,winter,afternoon,205,10,23,0
2018-03-12,DL,1210,DL,1210,14771,SFO,10397,ATL,-6.0,-23.0,0.0,280.0,263.0,246.0,1.0,2139.0,0.0,0.0,0.0,0.0,0.0,6,13,0,SHORT,3,spring,morning,16,3,7,0
2019-12-14,DL,2825,DL,2825,11193,CVG,10397,ATL,-1.0,-22.0,0.0,99.0,78.0,64.0,1.0,373.0,0.0,0.0,0.0,0.0,0.0,12,13,0,SHORT,12,winter,afternoon,16,3,7,0
2019-04-14,AA,5209,OH,5209,11193,CVG,11057,CLT,37.0,44.0,0.0,104.0,111.0,70.0,1.0,335.0,2.0,0.0,7.0,0.0,35.0,10,11,1,SHORT,4,spring,morning,57,0,17,1
2019-11-11,AA,5308,OH,5308,11057,CLT,15919,XNA,-8.0,1.0,0.0,150.0,159.0,119.0,1.0,754.0,0.0,0.0,0.0,0.0,0.0,7,8,1,SHORT,11,autumn,morning,316,0,17,1
2018-03-14,WN,457,WN,457,11278,DCA,10397,ATL,4.0,-9.0,0.0,120.0,107.0,77.0,1.0,547.0,0.0,0.0,0.0,0.0,0.0,16,18,0,SHORT,3,spring,afternoon,16,10,23,0
2018-12-07,DL,1115,DL,1115,14869,SLC,10397,ATL,6.0,-4.0,0.0,218.0,208.0,182.0,1.0,1590.0,0.0,0.0,0.0,0.0,0.0,17,22,0,SHORT,12,winter,afternoon,16,3,7,0
2019-08-09,WN,1402,WN,1402,14107,PHX,12889,LAS,-3.0,-17.0,0.0,65.0,51.0,39.0,1.0,255.0,0.0,0.0,0.0,0.0,0.0,8,9,0,SHORT,8,summer,morning,159,10,23,0
2019-02-07,AA,3006,OO,3006,10693,BNA,13930,ORD,49.0,37.0,0.0,112.0,100.0,75.0,1.0,409.0,37.0,0.0,0.0,0.0,0.0,11,13,1,SHORT,2,winter,morning,216,0,18,1
2018-11-10,B6,583,B6,583,12478,JFK,13204,MCO,0.0,7.0,0.0,171.0,178.0,152.0,1.0,944.0,0.0,0.0,0.0,0.0,0.0,6,9,1,SHORT,11,autumn,morning,182,2,4,1
2018-02-22,UA,6169,YV,6169,12264,IAD,11193,CVG,76.0,61.0,0.0,99.0,84.0,69.0,1.0,388.0,61.0,0.0,0.0,0.0,0.0,9,10,1,SHORT,2,winter,morning,68,8,24,1
2018-07-17,UA,1161,UA,1161,11292,DEN,10800,BUR,2.0,-4.0,0.0,150.0,144.0,122.0,1.0,850.0,0.0,0.0,0.0,0.0,0.0,19,20,0,SHORT,7,summer,evening,44,8,21,0
2018-07-26,WN,1094,WN,1094,12892,LAX,13495,MSY,8.0,-22.0,0.0,245.0,215.0,204.0,1.0,1670.0,0.0,0.0,0.0,0.0,0.0,12,18,0,SHORT,7,summer,afternoon,205,10,23,0
2018-04-09,UA,6067,YV,6067,13931,ORF,12264,IAD,-4.0,2.0,0.0,58.0,64.0,48.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0,10,11,1,SHORT,4,spring,morning,138,8,24,1
2019-12-22,WN,3430,WN,3430,10693,BNA,11697,FLL,-3.0,-16.0,0.0,140.0,127.0,115.0,1.0,793.0,0.0,0.0,0.0,0.0,0.0,8,11,0,SHORT,12,winter,morning,105,10,23,0
2018-11-16,DL,1408,DL,1408,10397,ATL,12339,IND,9.0,-2.0,0.0,88.0,77.0,63.0,1.0,432.0,0.0,0.0,0.0,0.0,0.0,17,19,0,SHORT,11,autumn,afternoon,144,3,7,0
2018-04-14,DL,4734,OO,4734,13230,MDT,11433,DTW,-2.0,3.0,0.0,95.0,100.0,69.0,1.0,371.0,0.0,0.0,0.0,0.0,0.0,17,19,1,SHORT,4,spring,afternoon,84,3,18,1
2019-05-27,HA,43,HA,43,14831,SJC,12173,HNL,-15.0,-16.0,0.0,330.0,329.0,307.0,1.0,2417.0,0.0,0.0,0.0,0.0,0.0,9,11,0,SHORT,5,spring,morning,131,6,13,0
2018-12-25,AA,4905,PT,4905,11057,CLT,14098,PHF,-6.0,-14.0,0.0,76.0,68.0,42.0,1.0,282.0,0.0,0.0,0.0,0.0,0.0,9,10,0,SHORT,12,winter,morning,226,0,19,0
2019-01-19,AA,2640,AA,2640,11298,DFW,14027,PBI,-4.0,-15.0,0.0,161.0,150.0,131.0,1.0,1102.0,0.0,0.0,0.0,0.0,0.0,14,17,0,SHORT,1,winter,afternoon,222,0,1,0
2019-10-13,DL,2261,DL,2261,11267,DAY,10397,ATL,0.0,0.0,0.0,105.0,105.0,84.0,1.0,432.0,0.0,0.0,0.0,0.0,0.0,7,9,0,SHORT,10,autumn,morning,16,3,7,1
2019-07-20,AA,497,AA,497,14100,PHL,12892,LAX,-5.0,-33.0,0.0,345.0,317.0,294.0,1.0,2402.0,0.0,0.0,0.0,0.0,0.0,6,8,0,SHORT,7,summer,morning,161,0,1,0
2019-01-14,UA,1546,UA,1546,14893,SMF,11292,DEN,-7.0,-13.0,0.0,142.0,136.0,118.0,1.0,909.0,0.0,0.0,0.0,0.0,0.0,8,11,0,SHORT,1,winter,morning,76,8,21,0
2018-11-14,DL,5832,CP,5832,12892,LAX,14893,SMF,-6.0,-15.0,0.0,92.0,83.0,60.0,1.0,373.0,0.0,0.0,0.0,0.0,0.0,8,10,0,SHORT,11,autumn,morning,285,3,6,0
2019-05-31,WN,552,WN,552,11042,CLE,13342,MKE,-1.0,-6.0,0.0,75.0,70.0,53.0,1.0,328.0,0.0,0.0,0.0,0.0,0.0,6,7,0,SHORT,5,spring,morning,193,10,23,0
2019-12-23,UA,4915,C5,4915,10257,ALB,11618,EWR,-11.0,-10.0,0.0,84.0,85.0,37.0,1.0,143.0,0.0,0.0,0.0,0.0,0.0,6,7,0,SHORT,12,winter,morning,97,8,5,0
2019-01-14,UA,5831,OO,5831,11292,DEN,13158,MAF,0.0,-13.0,0.0,112.0,99.0,74.0,1.0,563.0,0.0,0.0,0.0,0.0,0.0,9,12,0,SHORT,1,winter,morning,179,8,18,0
2018-12-24,B6,1211,B6,1211,10821,BWI,13204,MCO,10.0,-9.0,0.0,149.0,130.0,114.0,1.0,787.0,0.0,0.0,0.0,0.0,0.0,17,19,0,SHORT,12,winter,afternoon,182,2,4,0
2019-06-04,WN,1309,WN,1309,11697,FLL,13495,MSY,-5.0,-15.0,0.0,125.0,115.0,96.0,1.0,674.0,0.0,0.0,0.0,0.0,0.0,5,6,0,SHORT,6,summer,night,205,10,23,0
